ClinicID,ClinicName,Date,AppointmentCount,DayOfWeek,DayName,Day,Month,MonthName,Quarter,Year,WeekOfYear,IsWeekend,IsHoliday,HolidayName,SeasonFlag,Lag_1,Lag_7,Lag_14,Lag_28,RollingMean_7,RollingMean_14,RollingMean_28
2,Nexora Care - Lakeside,2025-11-10,75,0,Monday,10,11,November,4,2025,46,0,False,No Holiday,Standard,33.0,53.0,86.0,93.0,71.14285714285714,74.28571428571429,76.39285714285714
2,Nexora Care - Lakeside,2025-11-11,10,1,Tuesday,11,11,November,4,2025,46,0,True,Veterans Day,Standard,75.0,92.0,41.0,98.0,74.28571428571429,73.5,75.75
2,Nexora Care - Lakeside,2025-11-12,76,2,Wednesday,12,11,November,4,2025,46,0,False,No Holiday,Standard,10.0,86.0,70.0,64.0,62.57142857142857,71.28571428571429,72.60714285714286
2,Nexora Care - Lakeside,2025-11-13,71,3,Thursday,13,11,November,4,2025,46,0,False,No Holiday,Standard,76.0,87.0,100.0,52.0,61.142857142857146,71.71428571428571,73.03571428571429
2,Nexora Care - Lakeside,2025-11-14,69,4,Friday,14,11,November,4,2025,46,0,False,No Holiday,Standard,71.0,73.0,90.0,82.0,58.857142857142854,69.64285714285714,73.71428571428571
2,Nexora Care - Lakeside,2025-11-15,38,5,Saturday,15,11,November,4,2025,46,1,False,No Holiday,Standard,69.0,74.0,83.0,94.0,58.285714285714285,68.14285714285714,73.25
2,Nexora Care - Lakeside,2025-11-17,86,0,Monday,17,11,November,4,2025,47,0,False,No Holiday,Standard,38.0,33.0,72.0,85.0,53.142857142857146,64.92857142857143,71.25
2,Nexora Care - Lakeside,2025-11-18,103,1,Tuesday,18,11,November,4,2025,47,0,False,No Holiday,Standard,86.0,75.0,53.0,74.0,60.714285714285715,65.92857142857143,71.28571428571429
2,Nexora Care - Lakeside,2025-11-19,104,2,Wednesday,19,11,November,4,2025,47,0,False,No Holiday,Standard,103.0,10.0,92.0,82.0,64.71428571428571,69.5,72.32142857142857
2,Nexora Care - Lakeside,2025-11-20,74,3,Thursday,20,11,November,4,2025,47,0,False,No Holiday,Standard,104.0,76.0,86.0,40.0,78.14285714285714,70.35714285714286,73.10714285714286
2,Nexora Care - Lakeside,2025-11-21,84,4,Friday,21,11,November,4,2025,47,0,False,No Holiday,Standard,74.0,71.0,87.0,78.0,77.85714285714286,69.5,74.32142857142857
2,Nexora Care - Lakeside,2025-11-22,38,5,Saturday,22,11,November,4,2025,47,1,False,No Holiday,Standard,84.0,69.0,73.0,79.0,79.71428571428571,69.28571428571429,74.53571428571429
2,Nexora Care - Lakeside,2025-11-24,80,0,Monday,24,11,November,4,2025,48,0,False,No Holiday,Standard,38.0,38.0,74.0,87.0,75.28571428571429,66.78571428571429,73.07142857142857
2,Nexora Care - Lakeside,2025-11-25,91,1,Tuesday,25,11,November,4,2025,48,0,False,No Holiday,Standard,80.0,86.0,33.0,91.0,81.28571428571429,67.21428571428571,72.82142857142857
2,Nexora Care - Lakeside,2025-11-26,77,2,Wednesday,26,11,November,4,2025,48,0,False,No Holiday,Standard,91.0,103.0,75.0,86.0,82.0,71.35714285714286,72.82142857142857
2,Nexora Care - Lakeside,2025-11-27,12,3,Thursday,27,11,November,4,2025,48,0,True,Thanksgiving,Standard,77.0,104.0,10.0,41.0,78.28571428571429,71.5,72.5
2,Nexora Care - Lakeside,2025-11-28,8,4,Friday,28,11,November,4,2025,48,0,True,Day After Thanksgiving,Standard,12.0,74.0,76.0,70.0,65.14285714285714,71.64285714285714,71.46428571428571
2,Nexora Care - Lakeside,2025-11-29,54,5,Saturday,29,11,November,4,2025,48,1,False,No Holiday,Standard,8.0,84.0,71.0,100.0,55.714285714285715,66.78571428571429,69.25
2,Nexora Care - Lakeside,2025-12-01,96,0,Monday,1,12,December,4,2025,49,0,False,No Holiday,Flu Season,54.0,38.0,69.0,90.0,51.42857142857143,65.57142857142857,67.60714285714286
2,Nexora Care - Lakeside,2025-12-02,94,1,Tuesday,2,12,December,4,2025,49,0,False,No Holiday,Flu Season,96.0,80.0,38.0,83.0,59.714285714285715,67.5,67.82142857142857
2,Nexora Care - Lakeside,2025-12-03,97,2,Wednesday,3,12,December,4,2025,49,0,False,No Holiday,Flu Season,94.0,91.0,86.0,72.0,61.714285714285715,71.5,68.21428571428571
2,Nexora Care - Lakeside,2025-12-04,96,3,Thursday,4,12,December,4,2025,49,0,False,No Holiday,Flu Season,97.0,77.0,103.0,53.0,62.57142857142857,72.28571428571429,69.10714285714286
2,Nexora Care - Lakeside,2025-12-05,100,4,Friday,5,12,December,4,2025,49,0,False,No Holiday,Flu Season,96.0,12.0,104.0,92.0,65.28571428571429,71.78571428571429,70.64285714285714
2,Nexora Care - Lakeside,2025-12-06,60,5,Saturday,6,12,December,4,2025,49,1,False,No Holiday,Flu Season,100.0,8.0,74.0,86.0,77.85714285714286,71.5,70.92857142857143
2,Nexora Care - Lakeside,2025-12-08,135,0,Monday,8,12,December,4,2025,50,0,False,No Holiday,Flu Season,60.0,54.0,84.0,87.0,85.28571428571429,70.5,70.0
2,Nexora Care - Lakeside,2025-12-09,125,1,Tuesday,9,12,December,4,2025,50,0,False,No Holiday,Flu Season,135.0,96.0,38.0,73.0,96.85714285714286,74.14285714285714,71.71428571428571
2,Nexora Care - Lakeside,2025-12-10,100,2,Wednesday,10,12,December,4,2025,50,0,False,No Holiday,Flu Season,125.0,94.0,80.0,74.0,101.0,80.35714285714286,73.57142857142857
2,Nexora Care - Lakeside,2025-12-11,90,3,Thursday,11,12,December,4,2025,50,0,False,No Holiday,Flu Season,100.0,97.0,91.0,33.0,101.85714285714286,81.78571428571429,74.5
2,Nexora Care - Lakeside,2025-12-12,95,4,Friday,12,12,December,4,2025,50,0,False,No Holiday,Flu Season,90.0,96.0,77.0,75.0,100.85714285714286,81.71428571428571,76.53571428571429
2,Nexora Care - Lakeside,2025-12-13,50,5,Saturday,13,12,December,4,2025,50,1,False,No Holiday,Flu Season,95.0,100.0,12.0,10.0,100.71428571428571,83.0,77.25
2,Nexora Care - Lakeside,2025-12-15,91,0,Monday,15,12,December,4,2025,51,0,False,No Holiday,Flu Season,50.0,60.0,8.0,76.0,93.57142857142857,85.71428571428571,78.67857142857143
2,Nexora Care - Lakeside,2025-12-16,103,1,Tuesday,16,12,December,4,2025,51,0,False,No Holiday,Flu Season,91.0,135.0,54.0,71.0,98.0,91.64285714285714,79.21428571428571
2,Nexora Care - Lakeside,2025-12-17,74,2,Wednesday,17,12,December,4,2025,51,0,False,No Holiday,Flu Season,103.0,125.0,96.0,69.0,93.42857142857143,95.14285714285714,80.35714285714286
2,Nexora Care - Lakeside,2025-12-18,93,3,Thursday,18,12,December,4,2025,51,0,False,No Holiday,Flu Season,74.0,100.0,94.0,38.0,86.14285714285714,93.57142857142857,80.53571428571429
2,Nexora Care - Lakeside,2025-12-19,87,4,Friday,19,12,December,4,2025,51,0,False,No Holiday,Flu Season,93.0,90.0,97.0,86.0,85.14285714285714,93.5,82.5
2,Nexora Care - Lakeside,2025-12-20,46,5,Saturday,20,12,December,4,2025,51,1,False,No Holiday,Flu Season,87.0,95.0,96.0,103.0,84.71428571428571,92.78571428571429,82.53571428571429
2,Nexora Care - Lakeside,2025-12-22,91,0,Monday,22,12,December,4,2025,52,0,False,No Holiday,Flu Season,46.0,50.0,100.0,104.0,77.71428571428571,89.21428571428571,80.5
2,Nexora Care - Lakeside,2025-12-23,134,1,Tuesday,23,12,December,4,2025,52,0,False,No Holiday,Flu Season,91.0,91.0,60.0,74.0,83.57142857142857,88.57142857142857,80.03571428571429
2,Nexora Care - Lakeside,2025-12-24,15,2,Wednesday,24,12,December,4,2025,52,0,True,Christmas Eve,Flu Season,134.0,103.0,135.0,84.0,89.71428571428571,93.85714285714286,82.17857142857143
2,Nexora Care - Lakeside,2025-12-25,13,3,Thursday,25,12,December,4,2025,52,0,True,Christmas Day,Flu Season,15.0,74.0,125.0,38.0,77.14285714285714,85.28571428571429,79.71428571428571
2,Nexora Care - Lakeside,2025-12-26,92,4,Friday,26,12,December,4,2025,52,0,False,No Holiday,Flu Season,13.0,93.0,100.0,80.0,68.42857142857143,77.28571428571429,78.82142857142857
2,Nexora Care - Lakeside,2025-12-27,66,5,Saturday,27,12,December,4,2025,52,1,False,No Holiday,Flu Season,92.0,87.0,90.0,91.0,68.28571428571429,76.71428571428571,79.25
2,Nexora Care - Lakeside,2025-12-29,112,0,Monday,29,12,December,4,2025,1,0,False,No Holiday,Flu Season,66.0,46.0,95.0,77.0,65.28571428571429,75.0,78.35714285714286
2,Nexora Care - Lakeside,2025-12-30,116,1,Tuesday,30,12,December,4,2025,1,0,False,No Holiday,Flu Season,112.0,91.0,50.0,12.0,74.71428571428571,76.21428571428571,79.60714285714286
2,Nexora Care - Lakeside,2025-12-31,10,2,Wednesday,31,12,December,4,2025,1,0,True,New Year's Eve,Flu Season,116.0,134.0,91.0,8.0,78.28571428571429,80.92857142857143,83.32142857142857
3,Nexora Care - Downtown Express,2024-01-01,5,0,Monday,1,1,January,1,2024,1,0,True,New Year's Day,Flu Season,,,,,,,
3,Nexora Care - Downtown Express,2024-01-02,37,1,Tuesday,2,1,January,1,2024,1,0,False,No Holiday,Flu Season,5.0,,,,,,
3,Nexora Care - Downtown Express,2024-01-03,24,2,Wednesday,3,1,January,1,2024,1,0,False,No Holiday,Flu Season,37.0,,,,,,
3,Nexora Care - Downtown Express,2024-01-04,32,3,Thursday,4,1,January,1,2024,1,0,False,No Holiday,Flu Season,24.0,,,,,,
3,Nexora Care - Downtown Express,2024-01-05,23,4,Friday,5,1,January,1,2024,1,0,False,No Holiday,Flu Season,32.0,,,,,,
3,Nexora Care - Downtown Express,2024-01-06,18,5,Saturday,6,1,January,1,2024,1,1,False,No Holiday,Flu Season,23.0,,,,,,
3,Nexora Care - Downtown Express,2024-01-07,12,6,Sunday,7,1,January,1,2024,1,1,False,No Holiday,Flu Season,18.0,,,,,,
3,Nexora Care - Downtown Express,2024-01-08,36,0,Monday,8,1,January,1,2024,2,0,False,No Holiday,Flu Season,12.0,5.0,,,21.571428571428573,,
3,Nexora Care - Downtown Express,2024-01-09,37,1,Tuesday,9,1,January,1,2024,2,0,False,No Holiday,Flu Season,36.0,37.0,,,26.0,,
3,Nexora Care - Downtown Express,2024-01-10,33,2,Wednesday,10,1,January,1,2024,2,0,False,No Holiday,Flu Season,37.0,24.0,,,26.0,,
3,Nexora Care - Downtown Express,2024-01-11,31,3,Thursday,11,1,January,1,2024,2,0,False,No Holiday,Flu Season,33.0,32.0,,,27.285714285714285,,
3,Nexora Care - Downtown Express,2024-01-12,34,4,Friday,12,1,January,1,2024,2,0,False,No Holiday,Flu Season,31.0,23.0,,,27.142857142857142,,
3,Nexora Care - Downtown Express,2024-01-13,23,5,Saturday,13,1,January,1,2024,2,1,False,No Holiday,Flu Season,34.0,18.0,,,28.714285714285715,,
3,Nexora Care - Downtown Express,2024-01-14,25,6,Sunday,14,1,January,1,2024,2,1,False,No Holiday,Flu Season,23.0,12.0,,,29.428571428571427,,
3,Nexora Care - Downtown Express,2024-01-15,4,0,Monday,15,1,January,1,2024,3,0,True,MLK Day,Flu Season,25.0,36.0,5.0,,31.285714285714285,26.428571428571427,
3,Nexora Care - Downtown Express,2024-01-16,45,1,Tuesday,16,1,January,1,2024,3,0,False,No Holiday,Flu Season,4.0,37.0,37.0,,26.714285714285715,26.357142857142858,
3,Nexora Care - Downtown Express,2024-01-17,24,2,Wednesday,17,1,January,1,2024,3,0,False,No Holiday,Flu Season,45.0,33.0,24.0,,27.857142857142858,26.928571428571427,
3,Nexora Care - Downtown Express,2024-01-18,41,3,Thursday,18,1,January,1,2024,3,0,False,No Holiday,Flu Season,24.0,31.0,32.0,,26.571428571428573,26.928571428571427,
3,Nexora Care - Downtown Express,2024-01-19,39,4,Friday,19,1,January,1,2024,3,0,False,No Holiday,Flu Season,41.0,34.0,23.0,,28.0,27.571428571428573,
3,Nexora Care - Downtown Express,2024-01-20,25,5,Saturday,20,1,January,1,2024,3,1,False,No Holiday,Flu Season,39.0,23.0,18.0,,28.714285714285715,28.714285714285715,
3,Nexora Care - Downtown Express,2024-01-21,18,6,Sunday,21,1,January,1,2024,3,1,False,No Holiday,Flu Season,25.0,25.0,12.0,,29.0,29.214285714285715,
3,Nexora Care - Downtown Express,2024-01-22,22,0,Monday,22,1,January,1,2024,4,0,False,No Holiday,Flu Season,18.0,4.0,36.0,,28.0,29.642857142857142,
3,Nexora Care - Downtown Express,2024-01-23,33,1,Tuesday,23,1,January,1,2024,4,0,False,No Holiday,Flu Season,22.0,45.0,37.0,,30.571428571428573,28.642857142857142,
3,Nexora Care - Downtown Express,2024-01-24,31,2,Wednesday,24,1,January,1,2024,4,0,False,No Holiday,Flu Season,33.0,24.0,33.0,,28.857142857142858,28.357142857142858,
3,Nexora Care - Downtown Express,2024-01-25,22,3,Thursday,25,1,January,1,2024,4,0,False,No Holiday,Flu Season,31.0,41.0,31.0,,29.857142857142858,28.214285714285715,
3,Nexora Care - Downtown Express,2024-01-26,19,4,Friday,26,1,January,1,2024,4,0,False,No Holiday,Flu Season,22.0,39.0,34.0,,27.142857142857142,27.571428571428573,
3,Nexora Care - Downtown Express,2024-01-27,27,5,Saturday,27,1,January,1,2024,4,1,False,No Holiday,Flu Season,19.0,25.0,23.0,,24.285714285714285,26.5,
3,Nexora Care - Downtown Express,2024-01-28,20,6,Sunday,28,1,January,1,2024,4,1,False,No Holiday,Flu Season,27.0,18.0,25.0,,24.571428571428573,26.785714285714285,
3,Nexora Care - Downtown Express,2024-01-29,29,0,Monday,29,1,January,1,2024,5,0,False,No Holiday,Flu Season,20.0,22.0,4.0,5.0,24.857142857142858,26.428571428571427,26.428571428571427
3,Nexora Care - Downtown Express,2024-01-30,27,1,Tuesday,30,1,January,1,2024,5,0,False,No Holiday,Flu Season,29.0,33.0,45.0,37.0,25.857142857142858,28.214285714285715,27.285714285714285
3,Nexora Care - Downtown Express,2024-01-31,36,2,Wednesday,31,1,January,1,2024,5,0,False,No Holiday,Flu Season,27.0,31.0,24.0,24.0,25.0,26.928571428571427,26.928571428571427
3,Nexora Care - Downtown Express,2024-02-01,27,3,Thursday,1,2,February,1,2024,5,0,False,No Holiday,Flu Season,36.0,22.0,41.0,32.0,25.714285714285715,27.785714285714285,27.357142857142858
3,Nexora Care - Downtown Express,2024-02-02,24,4,Friday,2,2,February,1,2024,5,0,False,No Holiday,Flu Season,27.0,19.0,39.0,23.0,26.428571428571427,26.785714285714285,27.178571428571427
3,Nexora Care - Downtown Express,2024-02-03,28,5,Saturday,3,2,February,1,2024,5,1,False,No Holiday,Flu Season,24.0,27.0,25.0,18.0,27.142857142857142,25.714285714285715,27.214285714285715
3,Nexora Care - Downtown Express,2024-02-04,25,6,Sunday,4,2,February,1,2024,5,1,False,No Holiday,Flu Season,28.0,20.0,18.0,12.0,27.285714285714285,25.928571428571427,27.571428571428573
3,Nexora Care - Downtown Express,2024-02-05,40,0,Monday,5,2,February,1,2024,6,0,False,No Holiday,Flu Season,25.0,29.0,22.0,36.0,28.0,26.428571428571427,28.035714285714285
3,Nexora Care - Downtown Express,2024-02-06,36,1,Tuesday,6,2,February,1,2024,6,0,False,No Holiday,Flu Season,40.0,27.0,33.0,37.0,29.571428571428573,27.714285714285715,28.178571428571427
3,Nexora Care - Downtown Express,2024-02-07,36,2,Wednesday,7,2,February,1,2024,6,0,False,No Holiday,Flu Season,36.0,36.0,31.0,33.0,30.857142857142858,27.928571428571427,28.142857142857142
3,Nexora Care - Downtown Express,2024-02-08,30,3,Thursday,8,2,February,1,2024,6,0,False,No Holiday,Flu Season,36.0,27.0,22.0,31.0,30.857142857142858,28.285714285714285,28.25
3,Nexora Care - Downtown Express,2024-02-09,33,4,Friday,9,2,February,1,2024,6,0,False,No Holiday,Flu Season,30.0,24.0,19.0,34.0,31.285714285714285,28.857142857142858,28.214285714285715
3,Nexora Care - Downtown Express,2024-02-10,22,5,Saturday,10,2,February,1,2024,6,1,False,No Holiday,Flu Season,33.0,28.0,27.0,23.0,32.57142857142857,29.857142857142858,28.178571428571427
3,Nexora Care - Downtown Express,2024-02-11,24,6,Sunday,11,2,February,1,2024,6,1,False,No Holiday,Flu Season,22.0,25.0,20.0,25.0,31.714285714285715,29.5,28.142857142857142
3,Nexora Care - Downtown Express,2024-02-12,30,0,Monday,12,2,February,1,2024,7,0,False,No Holiday,Flu Season,24.0,40.0,29.0,4.0,31.571428571428573,29.785714285714285,28.107142857142858
3,Nexora Care - Downtown Express,2024-02-13,26,1,Tuesday,13,2,February,1,2024,7,0,False,No Holiday,Flu Season,30.0,36.0,27.0,45.0,30.142857142857142,29.857142857142858,29.035714285714285
3,Nexora Care - Downtown Express,2024-02-14,32,2,Wednesday,14,2,February,1,2024,7,0,False,No Holiday,Flu Season,26.0,36.0,36.0,24.0,28.714285714285715,29.785714285714285,28.357142857142858
3,Nexora Care - Downtown Express,2024-02-15,37,3,Thursday,15,2,February,1,2024,7,0,False,No Holiday,Flu Season,32.0,30.0,27.0,41.0,28.142857142857142,29.5,28.642857142857142
3,Nexora Care - Downtown Express,2024-02-16,30,4,Friday,16,2,February,1,2024,7,0,False,No Holiday,Flu Season,37.0,33.0,24.0,39.0,29.142857142857142,30.214285714285715,28.5
3,Nexora Care - Downtown Express,2024-02-17,17,5,Saturday,17,2,February,1,2024,7,1,False,No Holiday,Flu Season,30.0,22.0,28.0,25.0,28.714285714285715,30.642857142857142,28.178571428571427
3,Nexora Care - Downtown Express,2024-02-18,17,6,Sunday,18,2,February,1,2024,7,1,False,No Holiday,Flu Season,17.0,24.0,25.0,18.0,28.0,29.857142857142858,27.892857142857142
3,Nexora Care - Downtown Express,2024-02-19,4,0,Monday,19,2,February,1,2024,8,0,True,Presidents' Day,Flu Season,17.0,30.0,40.0,22.0,27.0,29.285714285714285,27.857142857142858
3,Nexora Care - Downtown Express,2024-02-20,46,1,Tuesday,20,2,February,1,2024,8,0,False,No Holiday,Flu Season,4.0,26.0,36.0,33.0,23.285714285714285,26.714285714285715,27.214285714285715
3,Nexora Care - Downtown Express,2024-02-21,24,2,Wednesday,21,2,February,1,2024,8,0,False,No Holiday,Flu Season,46.0,32.0,36.0,31.0,26.142857142857142,27.428571428571427,27.678571428571427
3,Nexora Care - Downtown Express,2024-02-22,43,3,Thursday,22,2,February,1,2024,8,0,False,No Holiday,Flu Season,24.0,37.0,30.0,22.0,25.0,26.571428571428573,27.428571428571427
3,Nexora Care - Downtown Express,2024-02-23,32,4,Friday,23,2,February,1,2024,8,0,False,No Holiday,Flu Season,43.0,30.0,33.0,19.0,25.857142857142858,27.5,28.178571428571427
3,Nexora Care - Downtown Express,2024-02-24,20,5,Saturday,24,2,February,1,2024,8,1,False,No Holiday,Flu Season,32.0,17.0,22.0,27.0,26.142857142857142,27.428571428571427,28.642857142857142
3,Nexora Care - Downtown Express,2024-02-25,13,6,Sunday,25,2,February,1,2024,8,1,False,No Holiday,Flu Season,20.0,17.0,24.0,20.0,26.571428571428573,27.285714285714285,28.392857142857142
3,Nexora Care - Downtown Express,2024-02-26,32,0,Monday,26,2,February,1,2024,9,0,False,No Holiday,Flu Season,13.0,4.0,30.0,29.0,26.0,26.5,28.142857142857142
3,Nexora Care - Downtown Express,2024-02-27,35,1,Tuesday,27,2,February,1,2024,9,0,False,No Holiday,Flu Season,32.0,46.0,26.0,27.0,30.0,26.642857142857142,28.25
3,Nexora Care - Downtown Express,2024-02-28,40,2,Wednesday,28,2,February,1,2024,9,0,False,No Holiday,Flu Season,35.0,24.0,32.0,36.0,28.428571428571427,27.285714285714285,28.535714285714285
3,Nexora Care - Downtown Express,2024-02-29,31,3,Thursday,29,2,February,1,2024,9,0,False,No Holiday,Flu Season,40.0,43.0,37.0,27.0,30.714285714285715,27.857142857142858,28.678571428571427
3,Nexora Care - Downtown Express,2024-03-01,32,4,Friday,1,3,March,1,2024,9,0,False,No Holiday,Allergy Season,31.0,32.0,30.0,24.0,29.0,27.428571428571427,28.821428571428573
3,Nexora Care - Downtown Express,2024-03-02,12,5,Saturday,2,3,March,1,2024,9,1,False,No Holiday,Allergy Season,32.0,20.0,17.0,28.0,29.0,27.571428571428573,29.107142857142858
3,Nexora Care - Downtown Express,2024-03-03,19,6,Sunday,3,3,March,1,2024,9,1,False,No Holiday,Allergy Season,12.0,13.0,17.0,25.0,27.857142857142858,27.214285714285715,28.535714285714285
3,Nexora Care - Downtown Express,2024-03-04,30,0,Monday,4,3,March,1,2024,10,0,False,No Holiday,Allergy Season,19.0,32.0,4.0,40.0,28.714285714285715,27.357142857142858,28.321428571428573
3,Nexora Care - Downtown Express,2024-03-05,34,1,Tuesday,5,3,March,1,2024,10,0,False,No Holiday,Allergy Season,30.0,35.0,46.0,36.0,28.428571428571427,29.214285714285715,27.964285714285715
3,Nexora Care - Downtown Express,2024-03-06,40,2,Wednesday,6,3,March,1,2024,10,0,False,No Holiday,Allergy Season,34.0,40.0,24.0,36.0,28.285714285714285,28.357142857142858,27.892857142857142
3,Nexora Care - Downtown Express,2024-03-07,32,3,Thursday,7,3,March,1,2024,10,0,False,No Holiday,Allergy Season,40.0,31.0,43.0,30.0,28.285714285714285,29.5,28.035714285714285
3,Nexora Care - Downtown Express,2024-03-08,30,4,Friday,8,3,March,1,2024,10,0,False,No Holiday,Allergy Season,32.0,32.0,32.0,33.0,28.428571428571427,28.714285714285715,28.107142857142858
3,Nexora Care - Downtown Express,2024-03-09,20,5,Saturday,9,3,March,1,2024,10,1,False,No Holiday,Allergy Season,30.0,12.0,20.0,22.0,28.142857142857142,28.571428571428573,28.0
3,Nexora Care - Downtown Express,2024-03-10,13,6,Sunday,10,3,March,1,2024,10,1,False,No Holiday,Allergy Season,20.0,19.0,13.0,24.0,29.285714285714285,28.571428571428573,27.928571428571427
3,Nexora Care - Downtown Express,2024-03-11,29,0,Monday,11,3,March,1,2024,11,0,False,No Holiday,Allergy Season,13.0,30.0,32.0,30.0,28.428571428571427,28.571428571428573,27.535714285714285
3,Nexora Care - Downtown Express,2024-03-12,35,1,Tuesday,12,3,March,1,2024,11,0,False,No Holiday,Allergy Season,29.0,34.0,35.0,26.0,28.285714285714285,28.357142857142858,27.5
3,Nexora Care - Downtown Express,2024-03-13,41,2,Wednesday,13,3,March,1,2024,11,0,False,No Holiday,Allergy Season,35.0,40.0,40.0,32.0,28.428571428571427,28.357142857142858,27.821428571428573
3,Nexora Care - Downtown Express,2024-03-14,34,3,Thursday,14,3,March,1,2024,11,0,False,No Holiday,Allergy Season,41.0,32.0,31.0,37.0,28.571428571428573,28.428571428571427,28.142857142857142
3,Nexora Care - Downtown Express,2024-03-15,35,4,Friday,15,3,March,1,2024,11,0,False,No Holiday,Allergy Season,34.0,30.0,32.0,30.0,28.857142857142858,28.642857142857142,28.035714285714285
3,Nexora Care - Downtown Express,2024-03-16,27,5,Saturday,16,3,March,1,2024,11,1,False,No Holiday,Allergy Season,35.0,20.0,12.0,17.0,29.571428571428573,28.857142857142858,28.214285714285715
3,Nexora Care - Downtown Express,2024-03-17,19,6,Sunday,17,3,March,1,2024,11,1,False,No Holiday,Allergy Season,27.0,13.0,19.0,17.0,30.571428571428573,29.928571428571427,28.571428571428573
3,Nexora Care - Downtown Express,2024-03-18,31,0,Monday,18,3,March,1,2024,12,0,False,No Holiday,Allergy Season,19.0,29.0,30.0,4.0,31.428571428571427,29.928571428571427,28.642857142857142
3,Nexora Care - Downtown Express,2024-03-19,36,1,Tuesday,19,3,March,1,2024,12,0,False,No Holiday,Allergy Season,31.0,35.0,34.0,46.0,31.714285714285715,30.0,29.607142857142858
3,Nexora Care - Downtown Express,2024-03-20,22,2,Wednesday,20,3,March,1,2024,12,0,False,No Holiday,Allergy Season,36.0,41.0,40.0,24.0,31.857142857142858,30.142857142857142,29.25
3,Nexora Care - Downtown Express,2024-03-21,28,3,Thursday,21,3,March,1,2024,12,0,False,No Holiday,Allergy Season,22.0,34.0,32.0,43.0,29.142857142857142,28.857142857142858,29.178571428571427
3,Nexora Care - Downtown Express,2024-03-22,19,4,Friday,22,3,March,1,2024,12,0,False,No Holiday,Allergy Season,28.0,35.0,30.0,32.0,28.285714285714285,28.571428571428573,28.642857142857142
3,Nexora Care - Downtown Express,2024-03-23,23,5,Saturday,23,3,March,1,2024,12,1,False,No Holiday,Allergy Season,19.0,27.0,20.0,20.0,26.0,27.785714285714285,28.178571428571427
3,Nexora Care - Downtown Express,2024-03-24,11,6,Sunday,24,3,March,1,2024,12,1,False,No Holiday,Allergy Season,23.0,19.0,13.0,13.0,25.428571428571427,28.0,28.285714285714285
3,Nexora Care - Downtown Express,2024-03-25,26,0,Monday,25,3,March,1,2024,13,0,False,No Holiday,Allergy Season,11.0,31.0,29.0,32.0,24.285714285714285,27.857142857142858,28.214285714285715
3,Nexora Care - Downtown Express,2024-03-26,29,1,Tuesday,26,3,March,1,2024,13,0,False,No Holiday,Allergy Season,26.0,36.0,35.0,35.0,23.571428571428573,27.642857142857142,28.0
3,Nexora Care - Downtown Express,2024-03-27,29,2,Wednesday,27,3,March,1,2024,13,0,False,No Holiday,Allergy Season,29.0,22.0,41.0,40.0,22.571428571428573,27.214285714285715,27.785714285714285
3,Nexora Care - Downtown Express,2024-03-28,33,3,Thursday,28,3,March,1,2024,13,0,False,No Holiday,Allergy Season,29.0,28.0,34.0,31.0,23.571428571428573,26.357142857142858,27.392857142857142
3,Nexora Care - Downtown Express,2024-03-29,36,4,Friday,29,3,March,1,2024,13,0,False,No Holiday,Allergy Season,33.0,19.0,35.0,32.0,24.285714285714285,26.285714285714285,27.464285714285715
3,Nexora Care - Downtown Express,2024-03-30,25,5,Saturday,30,3,March,1,2024,13,1,False,No Holiday,Allergy Season,36.0,23.0,27.0,12.0,26.714285714285715,26.357142857142858,27.607142857142858
3,Nexora Care - Downtown Express,2024-03-31,20,6,Sunday,31,3,March,1,2024,13,1,False,No Holiday,Allergy Season,25.0,11.0,19.0,19.0,27.0,26.214285714285715,28.071428571428573
3,Nexora Care - Downtown Express,2024-04-01,51,0,Monday,1,4,April,2,2024,14,0,False,No Holiday,Allergy Season,20.0,26.0,31.0,30.0,28.285714285714285,26.285714285714285,28.107142857142858
3,Nexora Care - Downtown Express,2024-04-02,50,1,Tuesday,2,4,April,2,2024,14,0,False,No Holiday,Allergy Season,51.0,29.0,36.0,34.0,31.857142857142858,27.714285714285715,28.857142857142858
3,Nexora Care - Downtown Express,2024-04-03,33,2,Wednesday,3,4,April,2,2024,14,0,False,No Holiday,Allergy Season,50.0,29.0,22.0,40.0,34.857142857142854,28.714285714285715,29.428571428571427
3,Nexora Care - Downtown Express,2024-04-04,28,3,Thursday,4,4,April,2,2024,14,0,False,No Holiday,Allergy Season,33.0,33.0,28.0,32.0,35.42857142857143,29.5,29.178571428571427
3,Nexora Care - Downtown Express,2024-04-05,27,4,Friday,5,4,April,2,2024,14,0,False,No Holiday,Allergy Season,28.0,36.0,19.0,30.0,34.714285714285715,29.5,29.035714285714285
3,Nexora Care - Downtown Express,2024-04-06,22,5,Saturday,6,4,April,2,2024,14,1,False,No Holiday,Allergy Season,27.0,25.0,23.0,20.0,33.42857142857143,30.071428571428573,28.928571428571427
3,Nexora Care - Downtown Express,2024-04-07,16,6,Sunday,7,4,April,2,2024,14,1,False,No Holiday,Allergy Season,22.0,20.0,11.0,13.0,33.0,30.0,29.0
3,Nexora Care - Downtown Express,2024-04-08,26,0,Monday,8,4,April,2,2024,15,0,False,No Holiday,Allergy Season,16.0,51.0,26.0,29.0,32.42857142857143,30.357142857142858,29.107142857142858
